image,User ID,Device Model,Operating System,App Usage Time (min/day),Screen On Time (hours/day),Battery Drain (mAh/day),Number of Apps Installed,Data Usage (MB/day),Age,Gender,User Behavior Class,Date,Quantity of Sales,Top 5 Category Sales Percentage,Device Model Wise Percentage,Data Usage Wise Percentage,Gender Wise Custom Distribution,Best Year Sales,Best Year (2008-2012),Top Selling Product by Category,Bottom Selling Product by Category
https://www.google.com/imgres?q=Samsung%20Galaxy%20S21%0D%0A&imgurl=https%3A%2F%2Fimages-cdn.ubuy.co.in%2F659146056223ae58d12ef4cf-samsung-galaxy-s21-5g-128gb-g991u-fully.jpg&imgrefurl=https%3A%2F%2Fwww.ubuy.co.in%2Fproduct%2F8CWSGQNFS-samsung-galaxy-s21-5g-128gb-g991u-fully-unlocked-smartphone&docid=kYCbee1NsTJXhM&tbnid=v05FNJfN-PKURM&vet=12ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA..i&w=1464&h=1784&hcb=2&ved=2ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA,190,Samsung Galaxy S21,Android,42,1.1,402,11,265,32,Female,1,153,51,0.14%,0.14%,0.04%,48.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=Samsung%20Galaxy%20S21%0D%0A&imgurl=https%3A%2F%2Fimages-cdn.ubuy.co.in%2F659146056223ae58d12ef4cf-samsung-galaxy-s21-5g-128gb-g991u-fully.jpg&imgrefurl=https%3A%2F%2Fwww.ubuy.co.in%2Fproduct%2F8CWSGQNFS-samsung-galaxy-s21-5g-128gb-g991u-fully-unlocked-smartphone&docid=kYCbee1NsTJXhM&tbnid=v05FNJfN-PKURM&vet=12ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA..i&w=1464&h=1784&hcb=2&ved=2ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA,195,Samsung Galaxy S21,Android,473,6.4,2109,79,1300,23,Female,4,154,83,0.23%,0.23%,0.20%,48.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=Samsung%20Galaxy%20S21%0D%0A&imgurl=https%3A%2F%2Fimages-cdn.ubuy.co.in%2F659146056223ae58d12ef4cf-samsung-galaxy-s21-5g-128gb-g991u-fully.jpg&imgrefurl=https%3A%2F%2Fwww.ubuy.co.in%2Fproduct%2F8CWSGQNFS-samsung-galaxy-s21-5g-128gb-g991u-fully-unlocked-smartphone&docid=kYCbee1NsTJXhM&tbnid=v05FNJfN-PKURM&vet=12ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA..i&w=1464&h=1784&hcb=2&ved=2ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA,201,Samsung Galaxy S21,Android,495,8.9,2920,84,2252,31,Female,5,155,51,0.14%,0.14%,0.35%,48.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=Samsung%20Galaxy%20S21%0D%0A&imgurl=https%3A%2F%2Fimages-cdn.ubuy.co.in%2F659146056223ae58d12ef4cf-samsung-galaxy-s21-5g-128gb-g991u-fully.jpg&imgrefurl=https%3A%2F%2Fwww.ubuy.co.in%2Fproduct%2F8CWSGQNFS-samsung-galaxy-s21-5g-128gb-g991u-fully-unlocked-smartphone&docid=kYCbee1NsTJXhM&tbnid=v05FNJfN-PKURM&vet=12ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA..i&w=1464&h=1784&hcb=2&ved=2ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA,211,Samsung Galaxy S21,Android,451,6.1,2108,76,1434,25,Female,4,156,14,0.04%,0.04%,0.22%,48.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=Samsung%20Galaxy%20S21%0D%0A&imgurl=https%3A%2F%2Fimages-cdn.ubuy.co.in%2F659146056223ae58d12ef4cf-samsung-galaxy-s21-5g-128gb-g991u-fully.jpg&imgrefurl=https%3A%2F%2Fwww.ubuy.co.in%2Fproduct%2F8CWSGQNFS-samsung-galaxy-s21-5g-128gb-g991u-fully-unlocked-smartphone&docid=kYCbee1NsTJXhM&tbnid=v05FNJfN-PKURM&vet=12ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA..i&w=1464&h=1784&hcb=2&ved=2ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA,212,Samsung Galaxy S21,Android,481,10.9,2752,86,2017,18,Male,5,157,58,0.16%,0.16%,0.31%,52.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=Samsung%20Galaxy%20S21%0D%0A&imgurl=https%3A%2F%2Fimages-cdn.ubuy.co.in%2F659146056223ae58d12ef4cf-samsung-galaxy-s21-5g-128gb-g991u-fully.jpg&imgrefurl=https%3A%2F%2Fwww.ubuy.co.in%2Fproduct%2F8CWSGQNFS-samsung-galaxy-s21-5g-128gb-g991u-fully-unlocked-smartphone&docid=kYCbee1NsTJXhM&tbnid=v05FNJfN-PKURM&vet=12ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA..i&w=1464&h=1784&hcb=2&ved=2ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA,213,Samsung Galaxy S21,Android,133,3.4,714,38,445,25,Male,2,158,38,0.11%,0.11%,0.07%,52.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=Samsung%20Galaxy%20S21%0D%0A&imgurl=https%3A%2F%2Fimages-cdn.ubuy.co.in%2F659146056223ae58d12ef4cf-samsung-galaxy-s21-5g-128gb-g991u-fully.jpg&imgrefurl=https%3A%2F%2Fwww.ubuy.co.in%2Fproduct%2F8CWSGQNFS-samsung-galaxy-s21-5g-128gb-g991u-fully-unlocked-smartphone&docid=kYCbee1NsTJXhM&tbnid=v05FNJfN-PKURM&vet=12ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA..i&w=1464&h=1784&hcb=2&ved=2ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA,224,Samsung Galaxy S21,Android,532,10.7,2556,83,2148,53,Female,5,159,17,0.05%,0.05%,0.33%,48.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=Samsung%20Galaxy%20S21%0D%0A&imgurl=https%3A%2F%2Fimages-cdn.ubuy.co.in%2F659146056223ae58d12ef4cf-samsung-galaxy-s21-5g-128gb-g991u-fully.jpg&imgrefurl=https%3A%2F%2Fwww.ubuy.co.in%2Fproduct%2F8CWSGQNFS-samsung-galaxy-s21-5g-128gb-g991u-fully-unlocked-smartphone&docid=kYCbee1NsTJXhM&tbnid=v05FNJfN-PKURM&vet=12ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA..i&w=1464&h=1784&hcb=2&ved=2ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA,229,Samsung Galaxy S21,Android,132,3.8,649,25,368,41,Male,2,160,14,0.04%,0.04%,0.06%,52.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=Samsung%20Galaxy%20S21%0D%0A&imgurl=https%3A%2F%2Fimages-cdn.ubuy.co.in%2F659146056223ae58d12ef4cf-samsung-galaxy-s21-5g-128gb-g991u-fully.jpg&imgrefurl=https%3A%2F%2Fwww.ubuy.co.in%2Fproduct%2F8CWSGQNFS-samsung-galaxy-s21-5g-128gb-g991u-fully-unlocked-smartphone&docid=kYCbee1NsTJXhM&tbnid=v05FNJfN-PKURM&vet=12ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA..i&w=1464&h=1784&hcb=2&ved=2ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA,230,Samsung Galaxy S21,Android,360,7.3,1946,79,1164,50,Male,4,161,31,0.09%,0.09%,0.18%,52.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=Samsung%20Galaxy%20S21%0D%0A&imgurl=https%3A%2F%2Fimages-cdn.ubuy.co.in%2F659146056223ae58d12ef4cf-samsung-galaxy-s21-5g-128gb-g991u-fully.jpg&imgrefurl=https%3A%2F%2Fwww.ubuy.co.in%2Fproduct%2F8CWSGQNFS-samsung-galaxy-s21-5g-128gb-g991u-fully-unlocked-smartphone&docid=kYCbee1NsTJXhM&tbnid=v05FNJfN-PKURM&vet=12ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA..i&w=1464&h=1784&hcb=2&ved=2ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA,237,Samsung Galaxy S21,Android,524,8.9,2549,88,1730,20,Female,5,162,63,0.17%,0.17%,0.27%,48.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=Samsung%20Galaxy%20S21%0D%0A&imgurl=https%3A%2F%2Fimages-cdn.ubuy.co.in%2F659146056223ae58d12ef4cf-samsung-galaxy-s21-5g-128gb-g991u-fully.jpg&imgrefurl=https%3A%2F%2Fwww.ubuy.co.in%2Fproduct%2F8CWSGQNFS-samsung-galaxy-s21-5g-128gb-g991u-fully-unlocked-smartphone&docid=kYCbee1NsTJXhM&tbnid=v05FNJfN-PKURM&vet=12ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA..i&w=1464&h=1784&hcb=2&ved=2ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA,244,Samsung Galaxy S21,Android,451,6.5,2378,69,1341,44,Male,4,163,49,0.14%,0.14%,0.21%,52.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=Samsung%20Galaxy%20S21%0D%0A&imgurl=https%3A%2F%2Fimages-cdn.ubuy.co.in%2F659146056223ae58d12ef4cf-samsung-galaxy-s21-5g-128gb-g991u-fully.jpg&imgrefurl=https%3A%2F%2Fwww.ubuy.co.in%2Fproduct%2F8CWSGQNFS-samsung-galaxy-s21-5g-128gb-g991u-fully-unlocked-smartphone&docid=kYCbee1NsTJXhM&tbnid=v05FNJfN-PKURM&vet=12ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA..i&w=1464&h=1784&hcb=2&ved=2ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA,246,Samsung Galaxy S21,Android,202,5,1542,45,844,29,Male,3,164,77,0.21%,0.21%,0.13%,52.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=Samsung%20Galaxy%20S21%0D%0A&imgurl=https%3A%2F%2Fimages-cdn.ubuy.co.in%2F659146056223ae58d12ef4cf-samsung-galaxy-s21-5g-128gb-g991u-fully.jpg&imgrefurl=https%3A%2F%2Fwww.ubuy.co.in%2Fproduct%2F8CWSGQNFS-samsung-galaxy-s21-5g-128gb-g991u-fully-unlocked-smartphone&docid=kYCbee1NsTJXhM&tbnid=v05FNJfN-PKURM&vet=12ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA..i&w=1464&h=1784&hcb=2&ved=2ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA,264,Samsung Galaxy S21,Android,70,1.7,359,10,109,57,Male,1,165,43,0.12%,0.12%,0.02%,52.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=Samsung%20Galaxy%20S21%0D%0A&imgurl=https%3A%2F%2Fimages-cdn.ubuy.co.in%2F659146056223ae58d12ef4cf-samsung-galaxy-s21-5g-128gb-g991u-fully.jpg&imgrefurl=https%3A%2F%2Fwww.ubuy.co.in%2Fproduct%2F8CWSGQNFS-samsung-galaxy-s21-5g-128gb-g991u-fully-unlocked-smartphone&docid=kYCbee1NsTJXhM&tbnid=v05FNJfN-PKURM&vet=12ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA..i&w=1464&h=1784&hcb=2&ved=2ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA,269,Samsung Galaxy S21,Android,208,4.7,1642,45,861,55,Male,3,166,42,0.12%,0.12%,0.13%,52.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=Samsung%20Galaxy%20S21%0D%0A&imgurl=https%3A%2F%2Fimages-cdn.ubuy.co.in%2F659146056223ae58d12ef4cf-samsung-galaxy-s21-5g-128gb-g991u-fully.jpg&imgrefurl=https%3A%2F%2Fwww.ubuy.co.in%2Fproduct%2F8CWSGQNFS-samsung-galaxy-s21-5g-128gb-g991u-fully-unlocked-smartphone&docid=kYCbee1NsTJXhM&tbnid=v05FNJfN-PKURM&vet=12ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA..i&w=1464&h=1784&hcb=2&ved=2ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA,270,Samsung Galaxy S21,Android,381,6.6,2160,69,1450,20,Male,4,167,67,0.19%,0.19%,0.22%,52.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=Samsung%20Galaxy%20S21%0D%0A&imgurl=https%3A%2F%2Fimages-cdn.ubuy.co.in%2F659146056223ae58d12ef4cf-samsung-galaxy-s21-5g-128gb-g991u-fully.jpg&imgrefurl=https%3A%2F%2Fwww.ubuy.co.in%2Fproduct%2F8CWSGQNFS-samsung-galaxy-s21-5g-128gb-g991u-fully-unlocked-smartphone&docid=kYCbee1NsTJXhM&tbnid=v05FNJfN-PKURM&vet=12ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA..i&w=1464&h=1784&hcb=2&ved=2ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA,280,Samsung Galaxy S21,Android,411,7.8,2029,75,1136,33,Female,4,168,63,0.17%,0.17%,0.17%,48.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=Samsung%20Galaxy%20S21%0D%0A&imgurl=https%3A%2F%2Fimages-cdn.ubuy.co.in%2F659146056223ae58d12ef4cf-samsung-galaxy-s21-5g-128gb-g991u-fully.jpg&imgrefurl=https%3A%2F%2Fwww.ubuy.co.in%2Fproduct%2F8CWSGQNFS-samsung-galaxy-s21-5g-128gb-g991u-fully-unlocked-smartphone&docid=kYCbee1NsTJXhM&tbnid=v05FNJfN-PKURM&vet=12ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA..i&w=1464&h=1784&hcb=2&ved=2ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA,281,Samsung Galaxy S21,Android,73,1.7,403,12,163,51,Male,1,169,64,0.18%,0.18%,0.03%,52.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=Samsung%20Galaxy%20S21%0D%0A&imgurl=https%3A%2F%2Fimages-cdn.ubuy.co.in%2F659146056223ae58d12ef4cf-samsung-galaxy-s21-5g-128gb-g991u-fully.jpg&imgrefurl=https%3A%2F%2Fwww.ubuy.co.in%2Fproduct%2F8CWSGQNFS-samsung-galaxy-s21-5g-128gb-g991u-fully-unlocked-smartphone&docid=kYCbee1NsTJXhM&tbnid=v05FNJfN-PKURM&vet=12ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA..i&w=1464&h=1784&hcb=2&ved=2ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA,287,Samsung Galaxy S21,Android,314,7.4,2136,64,1376,47,Female,4,170,29,0.08%,0.08%,0.21%,48.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=Samsung%20Galaxy%20S21%0D%0A&imgurl=https%3A%2F%2Fimages-cdn.ubuy.co.in%2F659146056223ae58d12ef4cf-samsung-galaxy-s21-5g-128gb-g991u-fully.jpg&imgrefurl=https%3A%2F%2Fwww.ubuy.co.in%2Fproduct%2F8CWSGQNFS-samsung-galaxy-s21-5g-128gb-g991u-fully-unlocked-smartphone&docid=kYCbee1NsTJXhM&tbnid=v05FNJfN-PKURM&vet=12ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA..i&w=1464&h=1784&hcb=2&ved=2ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA,295,Samsung Galaxy S21,Android,580,8.5,2660,87,1795,52,Male,5,171,71,0.20%,0.20%,0.28%,52.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=Samsung%20Galaxy%20S21%0D%0A&imgurl=https%3A%2F%2Fimages-cdn.ubuy.co.in%2F659146056223ae58d12ef4cf-samsung-galaxy-s21-5g-128gb-g991u-fully.jpg&imgrefurl=https%3A%2F%2Fwww.ubuy.co.in%2Fproduct%2F8CWSGQNFS-samsung-galaxy-s21-5g-128gb-g991u-fully-unlocked-smartphone&docid=kYCbee1NsTJXhM&tbnid=v05FNJfN-PKURM&vet=12ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA..i&w=1464&h=1784&hcb=2&ved=2ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA,311,Samsung Galaxy S21,Android,230,4.2,1507,51,868,25,Female,3,172,15,0.04%,0.04%,0.13%,48.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=Samsung%20Galaxy%20S21%0D%0A&imgurl=https%3A%2F%2Fimages-cdn.ubuy.co.in%2F659146056223ae58d12ef4cf-samsung-galaxy-s21-5g-128gb-g991u-fully.jpg&imgrefurl=https%3A%2F%2Fwww.ubuy.co.in%2Fproduct%2F8CWSGQNFS-samsung-galaxy-s21-5g-128gb-g991u-fully-unlocked-smartphone&docid=kYCbee1NsTJXhM&tbnid=v05FNJfN-PKURM&vet=12ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA..i&w=1464&h=1784&hcb=2&ved=2ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA,327,Samsung Galaxy S21,Android,199,6,1707,57,881,55,Male,3,173,33,0.09%,0.09%,0.14%,52.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=Samsung%20Galaxy%20S21%0D%0A&imgurl=https%3A%2F%2Fimages-cdn.ubuy.co.in%2F659146056223ae58d12ef4cf-samsung-galaxy-s21-5g-128gb-g991u-fully.jpg&imgrefurl=https%3A%2F%2Fwww.ubuy.co.in%2Fproduct%2F8CWSGQNFS-samsung-galaxy-s21-5g-128gb-g991u-fully-unlocked-smartphone&docid=kYCbee1NsTJXhM&tbnid=v05FNJfN-PKURM&vet=12ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA..i&w=1464&h=1784&hcb=2&ved=2ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA,335,Samsung Galaxy S21,Android,37,1.5,375,18,246,46,Female,1,174,83,0.23%,0.23%,0.04%,48.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=Samsung%20Galaxy%20S21%0D%0A&imgurl=https%3A%2F%2Fimages-cdn.ubuy.co.in%2F659146056223ae58d12ef4cf-samsung-galaxy-s21-5g-128gb-g991u-fully.jpg&imgrefurl=https%3A%2F%2Fwww.ubuy.co.in%2Fproduct%2F8CWSGQNFS-samsung-galaxy-s21-5g-128gb-g991u-fully-unlocked-smartphone&docid=kYCbee1NsTJXhM&tbnid=v05FNJfN-PKURM&vet=12ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA..i&w=1464&h=1784&hcb=2&ved=2ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA,337,Samsung Galaxy S21,Android,473,7.9,2292,62,1472,44,Male,4,175,12,0.03%,0.03%,0.23%,52.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=Samsung%20Galaxy%20S21%0D%0A&imgurl=https%3A%2F%2Fimages-cdn.ubuy.co.in%2F659146056223ae58d12ef4cf-samsung-galaxy-s21-5g-128gb-g991u-fully.jpg&imgrefurl=https%3A%2F%2Fwww.ubuy.co.in%2Fproduct%2F8CWSGQNFS-samsung-galaxy-s21-5g-128gb-g991u-fully-unlocked-smartphone&docid=kYCbee1NsTJXhM&tbnid=v05FNJfN-PKURM&vet=12ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA..i&w=1464&h=1784&hcb=2&ved=2ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA,338,Samsung Galaxy S21,Android,30,1.3,561,15,252,34,Male,1,176,20,0.06%,0.06%,0.04%,52.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=Samsung%20Galaxy%20S21%0D%0A&imgurl=https%3A%2F%2Fimages-cdn.ubuy.co.in%2F659146056223ae58d12ef4cf-samsung-galaxy-s21-5g-128gb-g991u-fully.jpg&imgrefurl=https%3A%2F%2Fwww.ubuy.co.in%2Fproduct%2F8CWSGQNFS-samsung-galaxy-s21-5g-128gb-g991u-fully-unlocked-smartphone&docid=kYCbee1NsTJXhM&tbnid=v05FNJfN-PKURM&vet=12ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA..i&w=1464&h=1784&hcb=2&ved=2ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA,348,Samsung Galaxy S21,Android,62,1.4,542,18,266,46,Male,1,177,57,0.16%,0.16%,0.04%,52.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=Samsung%20Galaxy%20S21%0D%0A&imgurl=https%3A%2F%2Fimages-cdn.ubuy.co.in%2F659146056223ae58d12ef4cf-samsung-galaxy-s21-5g-128gb-g991u-fully.jpg&imgrefurl=https%3A%2F%2Fwww.ubuy.co.in%2Fproduct%2F8CWSGQNFS-samsung-galaxy-s21-5g-128gb-g991u-fully-unlocked-smartphone&docid=kYCbee1NsTJXhM&tbnid=v05FNJfN-PKURM&vet=12ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA..i&w=1464&h=1784&hcb=2&ved=2ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA,350,Samsung Galaxy S21,Android,303,7.4,2314,66,1387,34,Male,4,178,22,0.06%,0.06%,0.21%,52.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=Samsung%20Galaxy%20S21%0D%0A&imgurl=https%3A%2F%2Fimages-cdn.ubuy.co.in%2F659146056223ae58d12ef4cf-samsung-galaxy-s21-5g-128gb-g991u-fully.jpg&imgrefurl=https%3A%2F%2Fwww.ubuy.co.in%2Fproduct%2F8CWSGQNFS-samsung-galaxy-s21-5g-128gb-g991u-fully-unlocked-smartphone&docid=kYCbee1NsTJXhM&tbnid=v05FNJfN-PKURM&vet=12ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA..i&w=1464&h=1784&hcb=2&ved=2ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA,351,Samsung Galaxy S21,Android,463,6.9,2111,73,1463,54,Male,4,179,69,0.19%,0.19%,0.22%,52.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=Samsung%20Galaxy%20S21%0D%0A&imgurl=https%3A%2F%2Fimages-cdn.ubuy.co.in%2F659146056223ae58d12ef4cf-samsung-galaxy-s21-5g-128gb-g991u-fully.jpg&imgrefurl=https%3A%2F%2Fwww.ubuy.co.in%2Fproduct%2F8CWSGQNFS-samsung-galaxy-s21-5g-128gb-g991u-fully-unlocked-smartphone&docid=kYCbee1NsTJXhM&tbnid=v05FNJfN-PKURM&vet=12ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA..i&w=1464&h=1784&hcb=2&ved=2ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA,354,Samsung Galaxy S21,Android,379,7.5,1823,68,1075,53,Female,4,180,72,0.20%,0.20%,0.17%,48.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=Samsung%20Galaxy%20S21%0D%0A&imgurl=https%3A%2F%2Fimages-cdn.ubuy.co.in%2F659146056223ae58d12ef4cf-samsung-galaxy-s21-5g-128gb-g991u-fully.jpg&imgrefurl=https%3A%2F%2Fwww.ubuy.co.in%2Fproduct%2F8CWSGQNFS-samsung-galaxy-s21-5g-128gb-g991u-fully-unlocked-smartphone&docid=kYCbee1NsTJXhM&tbnid=v05FNJfN-PKURM&vet=12ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA..i&w=1464&h=1784&hcb=2&ved=2ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA,356,Samsung Galaxy S21,Android,30,1.9,574,19,287,45,Male,1,181,57,0.16%,0.16%,0.04%,52.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=Samsung%20Galaxy%20S21%0D%0A&imgurl=https%3A%2F%2Fimages-cdn.ubuy.co.in%2F659146056223ae58d12ef4cf-samsung-galaxy-s21-5g-128gb-g991u-fully.jpg&imgrefurl=https%3A%2F%2Fwww.ubuy.co.in%2Fproduct%2F8CWSGQNFS-samsung-galaxy-s21-5g-128gb-g991u-fully-unlocked-smartphone&docid=kYCbee1NsTJXhM&tbnid=v05FNJfN-PKURM&vet=12ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA..i&w=1464&h=1784&hcb=2&ved=2ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA,360,Samsung Galaxy S21,Android,230,4.6,1325,55,845,54,Female,3,182,20,0.06%,0.06%,0.13%,48.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=Samsung%20Galaxy%20S21%0D%0A&imgurl=https%3A%2F%2Fimages-cdn.ubuy.co.in%2F659146056223ae58d12ef4cf-samsung-galaxy-s21-5g-128gb-g991u-fully.jpg&imgrefurl=https%3A%2F%2Fwww.ubuy.co.in%2Fproduct%2F8CWSGQNFS-samsung-galaxy-s21-5g-128gb-g991u-fully-unlocked-smartphone&docid=kYCbee1NsTJXhM&tbnid=v05FNJfN-PKURM&vet=12ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA..i&w=1464&h=1784&hcb=2&ved=2ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA,361,Samsung Galaxy S21,Android,517,11.8,2435,86,2208,26,Male,5,183,12,0.03%,0.03%,0.34%,52.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=Samsung%20Galaxy%20S21%0D%0A&imgurl=https%3A%2F%2Fimages-cdn.ubuy.co.in%2F659146056223ae58d12ef4cf-samsung-galaxy-s21-5g-128gb-g991u-fully.jpg&imgrefurl=https%3A%2F%2Fwww.ubuy.co.in%2Fproduct%2F8CWSGQNFS-samsung-galaxy-s21-5g-128gb-g991u-fully-unlocked-smartphone&docid=kYCbee1NsTJXhM&tbnid=v05FNJfN-PKURM&vet=12ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA..i&w=1464&h=1784&hcb=2&ved=2ahUKEwiYnYa29ZWJAxVHSmwGHfgJLsoQM3oECBcQAA,373,Samsung Galaxy S21,Android,511,10.9,2514,91,2335,59,Female,5,184,43,0.12%,0.12%,0.36%,48.00%,,2011,Samsung Galaxy S21,
